incident_id,count,mean
1,14,"[-0.06073697656393051, 0.060412947088479996, 0.01495465636253357, -0.11778914928436279, 0.09579916298389435, -0.003926003351807594, 0.0004730486834887415, 0.06712257117033005, 0.06383740156888962, -0.12433753162622452, 0.014644407667219639, 0.08714482933282852, 0.022097980603575706, -0.08720139414072037, 0.03268849849700928, -0.05014839768409729, -0.1325194090604782, -0.06213917210698128, -0.009603546932339668, -0.12948723137378693, -0.07033780217170715, 0.010054345242679119, 0.03859805315732956, 0.12109482288360596, -0.05573378875851631, 0.011959806084632874, 0.08972211182117462, 0.13660410046577454, -0.016258087009191513, 0.0232976246625185, -0.014439277350902557, -0.06334064900875092, 0.102875255048275, 0.02202828787267208, -0.007211773656308651, 0.0851803869009018, 0.03632700443267822, -0.03447239473462105, -0.03573878854513168, -0.0075368136167526245, 0.044654395431280136, 0.2372499704360962, -0.028069401159882545, -0.041821353137493134, 0.05056700110435486, -0.0356549508869648, 0.006207737606018782, 0.014226065948605537, -0.01329715084284544, 0.026270339265465736, -0.0024297484196722507, 0.04202276095747948, -0.04756510257720947, 0.04507892578840256, -0.12862403690814972, 0.08053459227085114, 0.06507673859596252, -0.016584988683462143, 0.016433527693152428, -0.07154083251953125, -0.04903951287269592, -0.23071178793907166, -0.006727228406816721, -0.05622127279639244, 0.08309205621480942, -0.06623170524835587, -0.03248724713921547, 0.03018055483698845, 0.029795946553349495, 0.08142213523387909, 0.06382014602422714, -0.04899131879210472, -0.03727765008807182, 0.02934887446463108, 0.008899787440896034, -0.07529935985803604, 0.051340024918317795, 0.16988790035247803, -0.12846361100673676, -0.005072303116321564, 0.12893301248550415, -0.0685230940580368, 0.4011308550834656, 0.005283229053020477, -0.0008315953309647739, 0.002491479506716132, 0.06874238699674606, 0.013632869347929955, 0.03615493327379227, 0.04106462001800537, -0.02828158624470234, 0.018262412399053574, -0.09096623957157135, -0.018010852858424187, 0.07560424506664276, 0.0266749057918787, -0.062202807515859604, 0.004959675949066877, 0.005270014982670546, -0.07007481902837753, -0.0016365088522434235, -0.024654647335410118, 0.08890142291784286, 0.11034762114286423, -0.047100625932216644, 0.007052314002066851, 0.08183149248361588, -0.04277486726641655, 0.0517028346657753, -0.06293324381113052, 0.018644440919160843, -0.00818137638270855, 0.06085949391126633, -0.03472808003425598, 0.03448786959052086, -0.022951075807213783, 0.020121952518820763, 0.038974229246377945, 0.08468542993068695, 0.07714218646287918, 0.018479730933904648, 0.051256727427244186, 0.05339372530579567, -0.06554379314184189, -0.020788712427020073, -0.04367675632238388, -0.07350540161132812, -0.024350520223379135, -0.022768497467041016, 0.04827292636036873, -0.03759104385972023, -0.2101917564868927, 0.006162457168102264, 0.07760526984930038, -0.005807411856949329, -0.02279081754386425, -0.0029306986834853888, -0.06591521948575974, 0.025743579491972923, -0.01757613755762577, -0.0243244469165802, 0.04734760522842407, 0.024822931736707687, 0.0493687205016613, 0.12629477679729462, 0.07460121810436249, -0.04689126834273338, -0.0325288288295269, -0.0032376532908529043, -0.018863501027226448, 0.13093183934688568, -0.11706393212080002, -0.036031756550073624, -0.026562754064798355, -0.005439736880362034, 0.7364385724067688, 0.13715820014476776, 0.18948158621788025, 0.004268629942089319, -0.00539363594725728, 0.17859850823879242, -0.00594527879729867, 0.028034867718815804, -0.07920145988464355, -0.0836201161146164, -0.0007609692984260619, -0.05649165064096451, -0.043611276894807816, 0.01700427010655403, 0.010537157766520977, 0.08791931718587875, 0.022764375433325768, 0.08817818015813828, 0.017794841900467873, -0.1263650804758072, -0.05640603229403496, 0.056726615875959396, -0.005070810671895742, -0.11640869826078415, -0.022932736203074455, 0.044699639081954956, 0.11319632083177567, -0.07383440434932709, 0.01529671996831894, -0.08001668751239777, 0.049256332218647, -0.04601927474141121, 0.06275638192892075, -0.04082620143890381, 0.05054178461432457, 0.02910393849015236, 0.01651190221309662, 0.02207620069384575, -0.07419133186340332, 0.0030185130890458822, 0.1314290463924408, 0.003650210564956069, -0.02477901056408882, 0.026375990360975266, -0.08708932250738144, 0.048789381980895996, 0.04546824470162392, 0.152306467294693, -0.1321869194507599, -0.018366025760769844, -0.021117551252245903, -0.016815518960356712, 0.04237401857972145, -0.018437257036566734, -0.07696690410375595, -0.04431688040494919, 0.0682418942451477, 0.01014143880456686, 0.08760197460651398, 0.03300296887755394, -0.026883672922849655, 0.05589800328016281, 0.12119162082672119, 0.002313224831596017, 0.004496440291404724, 0.062359120696783066, 0.03261987492442131, -0.04920356348156929, -0.03806157037615776, 0.00041285023326054215, 0.05690062418580055, 0.035562023520469666, -0.022616149857640266, 0.059216875582933426, 0.04414563253521919, -0.02658955566585064, 0.03015572763979435, 0.03792053461074829, 0.015473482199013233, 0.0975191667675972, -0.06010829657316208, -0.054170768707990646, -0.028841178864240646, -0.03857940062880516, 0.02908680960536003, -0.034393999725580215, 0.11110825091600418, 0.08655417710542679, 0.043470438569784164, 0.0396646149456501, 0.007216526661068201, 0.07373245805501938, 0.020704228430986404, 0.005937693174928427, 0.06469059735536575, -0.02875741384923458, -0.03861473873257637, -0.06117906793951988, 0.029937317594885826, 0.03055438958108425, 0.027444938197731972, -0.07440801709890366, -0.03799789398908615, -0.022169504314661026, -0.0596543624997139, -0.0898975282907486, -0.026771048083901405, 0.01984252594411373, 0.06766664236783981, -0.03811493515968323, -0.10676219314336777, -0.10034803301095963, -0.012725802138447762, 0.08647818118333817, -0.04745687171816826, -0.024835938587784767, -0.12115531414747238, 0.02452385053038597, -0.046255264431238174, 0.044768981635570526, -0.004642955958843231, 0.005471901036798954, 0.02622780203819275, -0.06559313833713531, 0.0458693690598011, -0.027530428022146225, -0.05499306693673134, -0.06432195752859116, -0.044383857399225235, -0.04955783858895302, -0.022423887625336647, 0.0013662241399288177, -0.04479219391942024, 0.0282125286757946, 0.053391315042972565, 0.05720227211713791, 0.012682899832725525, -0.020418936386704445, 0.04391392692923546, -0.032871048897504807, -0.013245529495179653, 0.07306201756000519, -0.009815266355872154, 0.04617522284388542, -0.01752253994345665, -0.0819520354270935, -0.024241169914603233, 0.021891877055168152, -0.06351497769355774, 0.06671306490898132, -0.004320450592786074, 0.02593054436147213, -0.07177404314279556, -0.05319661647081375, 0.06214887276291847, -0.05751422792673111, -0.0947817713022232, -0.06127932667732239, 0.11859975010156631, -0.006386782508343458, 0.001996691105887294, 0.0004785265773534775, -0.05061846598982811, 0.050360169261693954, 0.02416902780532837, -0.0009337772498838603, 0.041169069707393646, 0.05884731188416481, -0.011736320331692696, 0.012564308010041714, 0.08824936300516129, 0.003533958224579692, 0.019626205787062645, 0.045542508363723755, 0.4278516471385956, -0.2511329650878906, 0.06562712043523788, 0.0779765248298645, 0.025709059089422226, 0.06400638073682785, -0.027985375374555588, 0.07672793418169022, 0.07979965955018997, 0.14093215763568878, 0.08421913534402847, -0.029882514849305153, 0.02028024196624756, -0.09863194078207016, 0.09067976474761963, 0.0038124409038573503, 0.01222667284309864, 0.004525185562670231, -0.06406614184379578, -0.029758019372820854, 0.055667560547590256, -0.05166010186076164, 0.00801996048539877, 0.018351541832089424, -0.04609723761677742, 0.05420520156621933, 0.018712252378463745, 0.02450544759631157, -0.03525945544242859, 0.022183015942573547, -0.051155198365449905, 0.059616755694150925, 0.01851099543273449, 0.02914845570921898, -0.13341517746448517, 0.02980106696486473, -0.039471305906772614, -0.09058620035648346, 0.06697570532560349, 0.0065797967836260796, 0.057667993009090424, 0.045628901571035385, -0.03514421731233597, 0.03221878036856651, 0.008113181218504906, -0.059681084007024765, 0.02297024615108967, 0.08603019267320633, 0.03003150410950184, 0.06415193527936935, 0.16098490357398987, -0.032787155359983444, -0.023341605439782143, -0.07567398995161057, 0.07064171880483627, 0.12553776800632477, -0.02209733985364437, 0.014552867971360683, -0.010550069622695446, -0.02243010140955448, 0.0017088837921619415, -0.053002841770648956, -0.10133195668458939, -0.0480852909386158, -0.03884563967585564, 0.07569468766450882, 0.030101219192147255, -0.036522816866636276, -0.18035338819026947, 0.004704441409558058, -0.0444500558078289, 0.019193576648831367, 0.12924133241176605, -0.0731385350227356, 0.05732611566781998, 0.008852670900523663, -0.02546754479408264, -0.00873896386474371, -0.09091267734766006, 0.014915850944817066, -0.04490599408745766, 0.028945239260792732, 0.0005886153085157275, 0.05742812529206276, -0.06514512002468109, 0.09650081396102905, -0.09450066834688187, 0.06261850148439407, -0.040914736688137054, -0.00201871944591403, -0.017320988699793816, -0.06475440412759781, 0.021892013028264046, 0.019711453467607498, -0.055108848959207535, 0.02834564819931984, 0.009396657347679138, -0.0527619943022728, -0.0701976791024208, -0.09585469961166382, -0.030616898089647293, -0.07839158922433853, 0.018133388832211494, -0.09570775926113129, -0.010669754818081856, -0.03122350014746189, -0.007925760932266712, 0.003198613878339529, 0.031216412782669067, 0.01721285656094551, -0.14201030135154724, -0.001789868576452136, 0.0012702412204816937, 0.05600610747933388, -0.0026955928187817335, -0.03838071972131729, 0.006194028537720442, 0.0893259271979332, 0.05372298136353493, -0.0031876249704509974, 0.019853925332427025, -0.07557717710733414, 0.022048551589250565, -0.13156023621559143, -0.4579923450946808, 0.03502733260393143, 0.006713904440402985, 0.04146095737814903, 0.013209551572799683, -0.08877276629209518, 0.03161631152033806, 0.03820181265473366, -0.07982579618692398, 0.06036350876092911, -0.05678829178214073, 0.04442746192216873, -0.06101718172430992, -0.10664919763803482, -0.021744851022958755, -0.06172873452305794, -0.039608247578144073, 0.02500045672059059, -0.03883126378059387, -0.06322308629751205, -0.1295613944530487, 0.02471267804503441, -0.020206298679113388, 0.023251637816429138, 0.026317527517676353, 0.03636155277490616, -0.07093500345945358, -0.0286808330565691, 0.05878574773669243, 0.10569363087415695, 0.01690756529569626, -0.06369700282812119, -0.04662696644663811, 0.07539842277765274, 0.023108435794711113, 0.11579891294240952, 0.01182814035564661, -0.04169999808073044, -0.05783769115805626, 0.08404161781072617, 0.06753119826316833, 0.18437346816062927, -0.011793790385127068, 0.008021469227969646, 0.04686794802546501, 0.14241079986095428, 0.015512175858020782, 0.01742422766983509, -0.04351244121789932, -0.0036546210758388042, 0.031427569687366486, 0.010314575396478176, 0.07851339876651764, -0.07985027879476547, -0.02754698134958744, -0.05011341720819473, -0.03449701517820358, -0.009909535758197308, 0.0189370084553957, 0.20003266632556915, 0.027410084381699562, 0.046207938343286514, 0.010855517350137234, -0.06578399986028671, 0.023096811026334763, -0.07182934135198593, -0.07967560738325119, -0.008019426837563515, 0.00825241394340992, 0.013215392827987671, -0.04513515159487724, -0.11369721591472626, -0.001618022215552628, -0.011651468463242054, 0.01894368603825569, 0.12205319106578827, -0.01521556731313467, 0.014645950868725777, -0.043459806591272354, 0.1288326233625412, 0.01128887664526701, 0.007486904505640268, 0.055210478603839874, 0.14686274528503418, 0.02934703417122364, 0.0030251697171479464, -0.027759065851569176, -0.07081019133329391, -0.007031198125332594, 0.147696390748024, -0.039093825966119766, 0.1416357010602951, 0.06163904815912247, -0.010131344199180603, -0.014390280470252037, 0.02806865982711315, -0.07795708626508713, 0.01435629092156887, -0.4575525224208832, -0.0278866458684206, 0.0940847396850586, 0.07082877308130264, -0.01328517310321331, 0.09992735832929611, 0.025844920426607132, -0.0133608877658844, -0.03126809373497963, -0.08768115937709808, 0.151508167386055, 0.009986360557377338, 0.046755801886320114, -0.11481493711471558, 0.00044035963946953416, 0.06651802361011505, -0.02818102017045021, 0.010118206962943077, 0.08637816458940506, -0.18075427412986755, 0.007754917722195387, 0.0008182424353435636, 0.10443339496850967, -0.022153755649924278, 0.0008907424635253847, 0.1111050471663475, -0.029352372512221336, 0.037031374871730804, 0.04577655717730522, -0.025930674746632576, 0.024782100692391396, 0.015295335091650486, -0.022880906239151955, 0.10283667594194412, 0.0987456887960434, 0.08141102641820908, -0.01400786079466343, 12.067960739135742, 0.06378006190061569, 0.05036638304591179, -0.08008772879838943, 0.02197837457060814, -0.062463317066431046, 0.023369034752249718, -0.10685372352600098, 0.04412273317575455, 0.1390882134437561, -0.02274763211607933, -0.00978904776275158, -0.04049978032708168, -0.10911059379577637, 0.01968706212937832, -0.034519828855991364, -0.07149597257375717, -0.036207232624292374, 0.051996201276779175, -0.025721630081534386, -0.044588979333639145, 0.04745139554142952, 0.04330270364880562, 0.020221929997205734, -0.07037757337093353, 0.023894164711236954, 0.023842422291636467, -0.025624889880418777, 0.0025370579678565264, -0.007621258031576872, 0.03331014886498451, 0.03538459166884422, 0.04661691561341286, -0.010721014812588692, 0.041095223277807236, 0.021460380405187607, 0.09014467149972916, 0.017802242189645767, 0.03227020800113678, 0.11468838155269623, 7.102206291165203e-05, 0.015101422555744648, 0.04535350576043129, 0.048024982213974, 0.07174922525882721, 0.02510848082602024, 0.01750687137246132, 0.13418835401535034, 0.02600400149822235, 0.05842246860265732, 0.11180344969034195, -0.01148482970893383, 0.13963541388511658, 0.028067519888281822, -0.042172111570835114, 0.046191535890102386, -0.01993909478187561, -0.09019250422716141, 0.07928639650344849, 0.033084187656641006, -0.068622887134552, 0.12405771017074585, 0.006244748830795288, 0.10191319137811661, 0.019669247791171074, 0.019638070836663246, 0.062128178775310516, 0.08264197409152985, -0.11678209155797958, -0.059331800788640976, 0.0006523073534481227, -0.09798328578472137, -0.08471101522445679, 0.0477776937186718, 0.09132760018110275, -0.04774504154920578, 0.04515744000673294, -0.015383337624371052, 0.006972438655793667, -0.01778237894177437, 0.011089513078331947, 0.05703993886709213, -0.020101353526115417, -0.014246664941310883, 0.08967647701501846, 0.04233958199620247, 0.04896698519587517, 0.10249318182468414, -0.0024323149118572474, -0.12255529314279556, -0.0692642480134964, 0.11851422488689423, -0.026084696874022484, -0.06662587821483612, 0.001491266186349094, -0.050502073019742966, 0.05218225717544556, -0.16842105984687805, 0.08511251956224442, 0.11935806274414062, -0.051463913172483444, -0.018979916349053383, -0.0408412404358387, 0.09593892097473145, 0.0024219960905611515, 0.008220486342906952, -0.07995390146970749, -0.015747832134366035, -0.008009395562112331, 0.04101966693997383, -0.04548562318086624, 0.06522560864686966, 0.11285959184169769, -0.0510089211165905, 0.02298540063202381, 0.04550480842590332, -0.012921770103275776, -0.014811523258686066, 0.07986073940992355, 0.026044074445962906, -0.052645470947027206, -0.00014056466170586646, -0.03217081353068352, -0.043789442628622055, -0.02328929677605629, -0.040530916303396225, -0.008824515156447887, 0.03605586290359497, -0.04300485923886299, -0.004948181100189686, 0.05737459659576416, 0.042730413377285004, 0.08747946470975876, 0.005845942534506321, 0.053391482681035995, -0.06249915808439255, -0.048381321132183075, 0.053877294063568115, 0.06142555922269821, 0.057238202542066574, -0.03966393694281578, -0.05484879016876221, -0.035269349813461304, -0.11325991153717041, 0.006753069814294577, 0.08474485576152802, 0.05306803062558174, 0.0421573780477047, -0.0013501563807949424, -0.11744371801614761, -0.056835275143384933, 0.06994582712650299, 0.020650414749979973, -0.006872672121971846, 0.040697839111089706, -0.04995505139231682, -0.026683125644922256, 0.09556110203266144, -0.04453309625387192, 0.003349544480443001, 0.013379731215536594, -0.04885678365826607, 0.1394510120153427, 0.10932058095932007, 0.023657798767089844, 0.03287902846932411, 0.04990813881158829, 0.006152621004730463, 0.009352116845548153, -0.018854940310120583, -0.008361229673027992, -0.004816516302525997, -0.08480347692966461, -0.08127164095640182, 0.03848452493548393, 0.10596092790365219, 0.06350588798522949, -0.10364218801259995, -0.039237525314092636, -0.03291454538702965]"
